timestamp, clocks.current.sm [MHz], clocks_event_reasons.active, temperature.gpu, power.draw [W]
2026/09/15 15:39:27.617, 2450 MHz, 0x0000000000000000, 58, 18.87 W
2026/09/15 15:39:28.627, 2411 MHz, 0x0000000000000000, 56, 16.77 W
2026/09/15 15:39:29.628, 2444 MHz, 0x0000000000000000, 62, 33.68 W
2026/09/15 15:39:30.628, 2437 MHz, 0x0000000000000000, 62, 45.75 W
2026/09/15 15:39:31.628, 2457 MHz, 0x0000000000000000, 60, 44.15 W
2026/09/15 15:39:32.628, 2411 MHz, 0x0000000000000000, 58, 20.93 W
2026/09/15 15:39:33.629, 2437 MHz, 0x0000000000000000, 64, 44.03 W
2026/09/15 15:39:34.629, 2437 MHz, 0x0000000000000000, 68, 62.72 W
2026/09/15 15:39:35.630, 2457 MHz, 0x0000000000000000, 62, 34.37 W
2026/09/15 15:39:36.630, 2411 MHz, 0x0000000000000000, 59, 14.52 W
2026/09/15 15:39:37.631, 2411 MHz, 0x0000000000000000, 58, 14.44 W
2026/09/15 15:39:38.631, 2411 MHz, 0x0000000000000000, 58, 14.37 W
2026/09/15 15:39:39.632, 2411 MHz, 0x0000000000000000, 58, 14.33 W
2026/09/15 15:39:40.632, 2411 MHz, 0x0000000000000000, 58, 14.28 W
2026/09/15 15:39:41.633, 2437 MHz, 0x0000000000000000, 66, 47.74 W
2026/09/15 15:39:42.633, 2431 MHz, 0x0000000000000000, 69, 73.06 W
2026/09/15 15:39:43.634, 2437 MHz, 0x0000000000000000, 63, 54.80 W
2026/09/15 15:39:44.635, 2411 MHz, 0x0000000000000000, 60, 27.62 W
2026/09/15 15:39:45.635, 2457 MHz, 0x0000000000000000, 62, 23.29 W
2026/09/15 15:39:46.635, 2444 MHz, 0x0000000000000000, 67, 39.28 W
2026/09/15 15:39:47.636, 2437 MHz, 0x0000000000000000, 66, 58.74 W
2026/09/15 15:39:48.636, 2431 MHz, 0x0000000000000000, 67, 58.63 W
2026/09/15 15:39:49.637, 2437 MHz, 0x0000000000000000, 64, 50.40 W
2026/09/15 15:39:50.638, 2437 MHz, 0x0000000000000000, 67, 44.41 W
2026/09/15 15:39:51.638, 2437 MHz, 0x0000000000000000, 69, 59.09 W
2026/09/15 15:39:52.639, 2431 MHz, 0x0000000000000000, 68, 58.90 W
2026/09/15 15:39:53.639, 2411 MHz, 0x0000000000000000, 63, 31.19 W
2026/09/15 15:39:54.639, 2431 MHz, 0x0000000000000000, 68, 47.63 W
2026/09/15 15:39:55.639, 2431 MHz, 0x0000000000000000, 70, 60.24 W
2026/09/15 15:39:56.640, 2437 MHz, 0x0000000000000000, 72, 60.88 W
2026/09/15 15:39:57.640, 2431 MHz, 0x0000000000000000, 70, 61.79 W
2026/09/15 15:39:58.640, 2431 MHz, 0x0000000000000000, 73, 61.92 W
2026/09/15 15:39:59.641, 2424 MHz, 0x0000000000000000, 73, 61.90 W
2026/09/15 15:40:00.641, 2424 MHz, 0x0000000000000000, 71, 61.02 W
2026/09/15 15:40:01.642, 2418 MHz, 0x0000000000000000, 73, 62.22 W
2026/09/15 15:40:02.642, 2424 MHz, 0x0000000000000000, 72, 62.15 W
2026/09/15 15:40:03.642, 2418 MHz, 0x0000000000000000, 74, 58.83 W
2026/09/15 15:40:04.642, 2424 MHz, 0x0000000000000000, 74, 61.85 W
2026/09/15 15:40:05.643, 2424 MHz, 0x0000000000000000, 71, 62.62 W
2026/09/15 15:40:06.643, 2418 MHz, 0x0000000000000000, 71, 62.68 W
2026/09/15 15:40:07.643, 2418 MHz, 0x0000000000000000, 75, 62.48 W
2026/09/15 15:40:08.644, 2418 MHz, 0x0000000000000000, 72, 62.66 W
