ea031e1d3d05	localhost/voipmonitor/vllm	jj-r38-spark-sm121	2026-09-15 16:33:13 +0000 UTC	35.9 GB
74e53e710bef	localhost/voipmonitor/vllm	jj-r32-spark-sm121	2026-09-10 14:50:10 +0000 UTC	34.4 GB
ee996ef8e531	localhost/voipmonitor/vllm	jj-r29-spark-sm121	2026-09-09 13:06:51 +0000 UTC	33.9 GB
cd93d80b3f95	localhost/voipmonitor/vllm	jj-r28-spark-sm121	2026-09-08 18:48:44 +0000 UTC	33.3 GB
ef669fa1cde3	localhost/voipmonitor/vllm	glm53-jj-r27-spark-sm121-vllmf3c3fef-b12x95fdcb1-lmcachefe5442f-cu133-torch213-20260906-r1	2026-09-06 20:59:49 +0000 UTC	32.7 GB
bb9cb676e464	localhost/voipmonitor/vllm	glm53-jj-r26-spark-sm121-vllm59c9787-b12x00248b0-lmcachefe5442f-cu133-torch213-20260905-r1	2026-09-06 00:24:57 +0000 UTC	32.4 GB
d464f3b466fa	docker.io/vllm/vllm-openai	<none>	2026-08-26 09:14:37 +0000 UTC	20.8 GB
276f00868134	localhost/voipmonitor/vllm	gilded-gnosis-v20-r34-spark-sm121-vllm17b78ef-b12xcd3ce19-fi1ac6942-cu132-20260818	2026-08-18 14:57:35 +0000 UTC	25.7 GB
69f83ec7efff	localhost/voipmonitor/vllm	gilded-gnosis-v20-r33-spark-sm121-vllm28e8eaf-b12x06db0f4-fi1ac6942-cu132-20260808	2026-08-09 22:19:10 +0000 UTC	25.8 GB
